,Outdoor Drybulb Temperature [C],Outdoor Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],6h Prediction Outdoor Drybulb Temperature [C],12h Prediction Outdoor Drybulb Temperature [C],24h Prediction Outdoor Drybulb Temperature [C],6h Prediction Outdoor Relative Humidity [%],12h Prediction Outdoor Relative Humidity [%],24h Prediction Outdoor Relative Humidity [%],6h Prediction Diffuse Solar Radiation [W/m2],12h Prediction Diffuse Solar Radiation [W/m2],24h Prediction Diffuse Solar Radiation [W/m2],6h Prediction Direct Solar Radiation [W/m2],12h Prediction Direct Solar Radiation [W/m2],24h Prediction Direct Solar Radiation [W/m2]
3782,26.729999999999997,48.75,245.44,602.81,24.479999999999997,21.975,26.215,66.53,88.34,60.37,0.0,0.0,108.2,0.0,0.0,941.53
3783,26.7,49.25,211.0,505.19,24.085,21.93,25.89,68.92,88.36,63.84,0.0,0.0,77.74,0.0,0.0,884.9
3784,26.475,49.38,154.06,420.56,23.47,21.705,25.009999999999998,75.57,90.73,71.35,0.0,0.0,60.81,0.0,0.0,710.01
3785,26.049999999999997,50.88,97.69,244.62,23.045,21.6,25.08,80.57,94.05,72.87,0.0,35.85,83.09,0.0,87.51,417.92
3786,25.49,55.75,19.5,18.06,22.744999999999997,22.475,23.89,81.56,85.56,87.1,0.0,94.05,18.21,0.0,528.77,27.8
3787,24.985,62.38,0.0,0.0,22.575,22.905,24.09,81.06,82.59,83.34,0.0,69.08,0.0,0.0,793.5,0.0
3788,24.505,66.25,0.0,0.0,22.075,23.39,24.24,87.11,75.15,78.34,0.0,87.08,0.0,0.0,833.31,0.0
3789,24.034999999999997,69.5,0.0,0.0,21.935,24.305,23.225,88.31,66.58,90.05,0.0,118.4,0.0,0.0,892.95,0.0
3790,23.585,74.12,0.0,0.0,21.725,24.6,23.384999999999998,90.49,65.45,85.85,0.0,137.28,0.0,0.0,859.73,0.0
3791,23.104999999999997,79.75,0.0,0.0,21.665,24.975,22.06,93.15,63.63,100.0,36.2,146.42,0.0,88.38,855.27,0.0
3792,22.759999999999998,81.38,0.0,0.0,22.33,25.49,22.15,87.4,62.17,96.26,92.18,146.98,0.0,518.26,882.99,0.0
3793,22.445,82.88,0.0,0.0,22.905,25.5,23.009999999999998,82.61,64.5,86.34,69.07,123.21,0.0,793.38,859.52,0.0
3794,22.159999999999997,85.88,0.0,0.0,23.485,26.025,22.115,74.13,62.12,100.0,88.32,105.38,0.0,845.18,916.99,0.0
3795,21.939999999999998,88.25,0.0,0.0,24.24,25.83,23.215,67.16,64.42,87.31,117.39,77.06,0.0,885.35,877.14,0.0
3796,21.74,90.25,0.0,0.0,24.685,25.28,23.205,64.67,68.8,89.67,139.02,63.35,0.0,870.59,739.6,0.0
3797,21.725,92.25,36.56,89.25,25.104999999999997,25.095,23.295,62.51,72.75,90.27,149.21,83.24,30.07,871.58,418.65,9.42
3798,22.205,89.25,90.31,507.75,25.525,24.21,22.619999999999997,61.9,83.42,100.0,147.64,19.14,115.72,887.0,29.21,49.28
3799,22.905,82.62,69.06,793.25,25.64,24.064999999999998,24.174999999999997,63.25,83.61,79.23,125.79,0.0,252.78,877.57,0.0,97.63
3800,23.57,73.12,89.56,857.06,25.93,23.939999999999998,24.525,63.0,81.98,79.19,103.97,0.0,323.93,904.71,0.0,72.09
3801,24.189999999999998,67.75,116.38,877.75,25.795,23.259999999999998,24.215,64.71,89.58,88.34,76.72,0.0,343.31,873.26,0.0,34.55
3802,24.759999999999998,63.88,140.75,881.44,25.415,23.14,25.025,67.52,89.05,82.28,64.61,0.0,397.84,754.4,0.0,40.67
3803,25.215,61.38,152.0,887.88,25.1,22.31,25.439999999999998,72.68,98.28,80.53,83.31,0.0,424.15,419.02,0.0,27.17
3804,25.549999999999997,61.62,148.31,891.0,24.369999999999997,22.305,25.825,81.59,94.25,77.83,19.6,0.0,405.71,29.91,0.0,58.06
3805,25.759999999999998,62.0,128.38,895.62,24.055,22.775,25.08,83.74,89.42,89.5,0.0,0.0,336.1,0.0,0.0,102.66
3806,25.845,63.88,102.56,892.44,23.795,22.39,26.025,83.8,97.68,79.12,0.0,0.0,202.96,0.0,0.0,12.17
3807,25.77,65.0,76.38,869.38,23.28,22.945,24.975,89.35,90.96,90.62,0.0,0.0,127.27,0.0,0.0,0.18
3808,25.53,66.25,65.88,769.19,23.02,22.965,24.674999999999997,90.65,92.96,89.97,0.0,0.0,76.67,0.0,0.0,0.0
3809,25.104999999999997,72.62,83.38,419.38,22.435,23.049999999999997,23.93,96.58,93.63,93.13,0.0,29.1,37.85,0.0,9.12,0.0
3810,24.509999999999998,79.75,20.06,30.62,22.38,22.924999999999997,23.655,93.25,96.02,95.81,0.0,121.26,5.56,0.0,51.64,0.0
3811,24.045,83.88,0.0,0.0,22.659999999999997,23.975,24.54,90.96,81.61,82.62,0.0,245.98,0.0,0.0,95.0,0.0
3812,23.665,85.62,0.0,0.0,22.53,24.42,24.619999999999997,95.84,80.4,79.47,0.0,319.25,0.0,0.0,71.04,0.0
3813,23.295,89.12,0.0,0.0,22.81,24.485,24.034999999999997,92.79,85.17,84.39,0.0,357.69,0.0,0.0,35.99,0.0
3814,22.915,92.25,0.0,0.0,22.845,25.04,23.225,94.61,82.14,89.27,0.0,398.52,0.0,0.0,40.74,0.0
3815,22.545,94.88,0.0,0.0,22.93,25.38,23.575,95.32,81.27,83.41,28.61,420.42,0.0,8.96,26.93,0.0
3816,22.445,92.25,0.0,0.0,23.08,25.645,23.465,94.01,79.91,82.58,124.04,395.89,0.0,52.82,56.66,0.0
3817,22.56,92.5,0.0,0.0,23.875,25.405,22.759999999999998,82.81,85.75,86.3,242.59,353.02,0.0,93.69,107.83,0.0
3818,22.645,94.0,0.0,0.0,24.369999999999997,25.799999999999997,22.27,81.01,81.81,88.79,316.9,196.89,0.0,70.52,11.8,0.0
3819,22.695,94.62,0.0,0.0,24.619999999999997,25.165,21.64,83.58,88.31,93.89,364.87,130.88,0.0,36.72,0.18,0.0
3820,22.744999999999997,96.25,0.0,0.0,25.045,24.835,22.36,82.07,87.98,82.91,398.85,78.53,0.0,40.78,0.0,0.0
3821,22.825,97.0,28.12,8.81,25.345,24.115,22.455,81.63,90.81,82.54,418.56,38.9,39.42,26.81,0.0,77.07
3822,23.21,92.0,126.81,54.0,25.555,23.88,23.0,80.96,92.91,79.92,390.97,5.75,104.57,55.95,0.0,437.45
3823,23.79,84.0,239.19,92.38,25.564999999999998,24.345,23.055,83.88,85.06,86.78,361.48,0.0,109.44,110.42,0.0,601.55
3824,24.325,81.62,314.56,70.0,25.689999999999998,24.35,24.015,83.15,82.73,84.07,193.85,0.0,161.92,11.62,0.0,652.51
3825,24.735,82.0,372.06,37.44,25.259999999999998,23.97,25.534999999999997,87.16,85.19,64.46,132.69,0.0,227.65,0.19,0.0,760.96
3826,25.049999999999997,82.0,399.19,40.81,24.915,23.465,25.195,86.99,86.39,63.37,79.45,0.0,244.02,0.0,0.0,641.38
3827,25.32,82.0,416.69,26.69,24.205,23.53,26.345,89.66,83.96,53.72,39.42,0.0,327.59,0.0,0.0,647.04
3828,25.479999999999997,82.0,386.06,55.25,23.994999999999997,23.325,26.61,91.45,84.29,54.41,5.84,0.0,312.51,0.0,0.0,637.69
3829,25.7,82.0,369.94,113.0,24.25,22.775,26.939999999999998,86.28,86.15,54.79,0.0,0.0,272.88,0.0,0.0,635.44
3830,25.595,84.5,190.81,11.44,24.22,22.384999999999998,27.47,84.37,87.4,49.91,0.0,0.0,263.77,0.0,0.0,643.73
3831,25.34,86.0,134.5,0.19,23.939999999999998,21.96,26.915,85.6,89.94,53.27,0.0,0.0,189.47,0.0,0.0,576.84
3832,24.985,86.0,80.38,0.0,23.585,22.21,26.31,84.94,84.76,60.47,0.0,0.0,127.81,0.0,0.0,480.99
3833,24.284999999999997,88.5,39.94,0.0,23.509999999999998,22.275,25.729999999999997,84.23,84.77,66.18,0.0,38.46,88.63,0.0,75.19,265.26
3834,24.09,90.0,5.94,0.0,23.255,22.81,25.909999999999997,85.15,82.21,64.41,0.0,101.88,22.19,0.0,426.2,21.86
3835,24.165,87.5,0.0,0.0,22.78,23.24,25.134999999999998,86.07,84.58,75.12,0.0,112.53,0.0,0.0,618.53,0.0
3836,24.104999999999997,86.0,0.0,0.0,22.439999999999998,24.104999999999997,24.685,86.7,83.04,83.52,0.0,164.02,0.0,0.0,660.98,0.0
3837,23.909999999999997,86.0,0.0,0.0,22.119999999999997,25.225,24.825,87.97,67.6,82.84,0.0,218.36,0.0,0.0,729.88,0.0
3838,23.689999999999998,83.5,0.0,0.0,22.134999999999998,25.415,24.295,85.69,61.49,89.25,0.0,252.2,0.0,0.0,662.88,0.0
3839,23.49,84.5,0.0,0.0,22.185,26.255,24.4,85.88,54.42,87.78,37.98,323.54,0.0,74.25,639.05,0.0
3840,23.195,86.0,0.0,0.0,22.715,26.595,23.975,83.35,54.52,92.43,100.54,311.91,0.0,420.57,636.47,0.0
3841,22.784999999999997,86.0,0.0,0.0,23.335,26.89,23.439999999999998,83.48,55.21,100.0,114.08,270.88,0.0,627.01,630.78,0.0
3842,22.49,86.0,0.0,0.0,24.145,27.2,23.284999999999997,82.52,52.02,100.0,165.07,254.26,0.0,665.21,620.52,0.0
3843,22.259999999999998,86.0,0.0,0.0,25.07,26.89,22.985,69.18,53.45,100.0,213.71,188.86,0.0,714.35,574.98,0.0
3844,22.07,86.62,0.0,0.0,25.525,26.475,23.085,60.56,59.11,100.0,256.29,130.96,0.0,673.63,492.87,0.0
3845,22.11,87.0,37.5,73.31,26.215,25.975,24.04,54.77,64.03,91.52,321.52,91.94,43.43,635.05,275.16,47.22
3846,22.634999999999998,84.5,99.19,414.94,26.59,25.755,24.445,54.57,65.89,93.18,311.61,21.72,134.37,635.86,21.4,212.22
3847,23.415,82.38,115.62,635.5,26.86,25.14,24.509999999999998,55.41,75.06,94.93,269.88,0.0,233.18,628.45,0.0,131.28
3848,24.185,82.0,166.12,669.44,27.06,24.759999999999998,24.81,53.07,82.64,93.92,249.51,0.0,297.77,608.92,0.0,103.5
3849,24.935,70.75,209.06,698.81,26.88,24.655,26.189999999999998,53.53,84.98,79.75,188.56,0.0,395.81,574.05,0.0,113.84
3850,25.619999999999997,59.62,260.38,684.38,26.56,24.235,25.494999999999997,58.43,90.07,89.7,132.54,0.0,318.15,498.81,0.0,34.32
3851,26.174999999999997,55.12,319.5,631.06,26.095,24.13,26.354999999999997,62.95,91.45,79.71,93.6,0.0,301.46,280.11,0.0,6.94
3852,26.585,54.62,311.31,635.25,25.674999999999997,23.835,25.805,66.64,94.4,88.88,21.48,0.0,249.51,21.17,0.0,5.97
3853,26.84,55.62,268.88,626.12,25.145,23.54,26.195,75.03,98.67,84.9,0.0,0.0,236.19,0.0,0.0,16.03
3854,26.945,54.12,244.75,597.31,24.795,23.439999999999998,25.439999999999998,82.19,99.54,92.06,0.0,0.0,310.42,0.0,0.0,86.89
3855,26.869999999999997,53.62,188.25,573.12,24.57,23.255,26.59,86.05,100.0,77.3,0.0,0.0,307.78,0.0,0.0,279.74
3856,26.63,57.75,134.12,504.75,24.2,23.28,25.759999999999998,90.47,99.73,88.48,0.0,0.0,157.43,0.0,0.0,397.8
3857,26.2,61.88,95.25,285.06,23.994999999999997,23.825,26.854999999999997,93.29,94.57,67.3,0.0,42.16,104.28,0.0,45.83,411.13
3858,25.61,67.38,21.25,20.94,23.759999999999998,24.295,25.424999999999997,95.39,95.28,74.81,0.0,131.59,24.32,0.0,207.83,43.45
3859,25.145,75.0,0.0,0.0,23.59,24.67,25.235,97.96,92.84,79.49,0.0,238.81,0.0,0.0,134.45,0.0
3860,24.83,81.75,0.0,0.0,23.52,25.085,24.59,98.46,90.46,88.39,0.0,310.63,0.0,0.0,107.97,0.0
3861,24.494999999999997,87.12,0.0,0.0,23.39,26.02,24.545,98.87,81.82,86.55,0.0,386.53,0.0,0.0,111.17,0.0
3862,24.174999999999997,90.88,0.0,0.0,23.38,25.825,24.9,98.37,85.85,76.45,0.0,334.64,0.0,0.0,36.1,0.0
3863,23.88,95.12,0.0,0.0,23.715,26.255,24.155,96.09,80.85,80.65,41.52,297.35,0.0,45.13,6.84,0.0
3864,23.7,96.38,0.0,0.0,24.22,25.96,24.145,96.33,87.0,80.72,130.2,255.29,0.0,205.64,6.11,0.0
3865,23.634999999999998,97.25,0.0,0.0,24.75,26.064999999999998,23.47,91.8,86.58,90.31,241.62,231.88,0.0,136.03,15.73,0.0
3866,23.585,97.38,0.0,0.0,25.225,25.61,22.795,88.73,89.9,94.49,317.07,318.43,0.0,110.2,89.14,0.0
3867,23.505,97.0,0.0,0.0,25.935,26.314999999999998,23.384999999999998,82.85,80.59,82.58,381.89,296.58,0.0,109.83,269.56,0.0
3868,23.465,97.0,0.0,0.0,25.99,26.04,22.994999999999997,83.92,85.24,84.95,342.88,164.19,0.0,36.99,414.87,0.0
3869,23.619999999999997,97.62,40.88,44.44,26.205,26.545,23.02,81.43,70.59,79.09,295.3,100.02,37.34,6.8,394.32,73.35
3870,24.155,97.38,128.81,203.44,26.04,25.72,22.84,86.06,71.91,82.75,258.17,25.44,103.93,6.18,45.44,319.77
3871,24.82,90.75,244.44,137.62,25.994999999999997,25.43,23.64,87.41,77.37,77.21,229.72,0.0,185.68,15.59,0.0,313.21
3872,25.345,87.0,323.5,112.44,25.695,24.915,25.005,88.83,84.64,69.07,322.43,0.0,288.98,90.26,0.0,377.95
3873,25.86,83.88,377.25,108.5,26.18,24.685,25.534999999999997,82.23,84.9,67.59,290.98,0.0,283.68,264.47,0.0,540.01
3874,26.13,82.0,351.12,37.88,26.174999999999997,24.63,25.58,83.62,79.6,68.3,167.56,0.0,289.43,423.41,0.0,494.52
3875,26.165,82.0,293.25,6.75,26.39,24.07,26.299999999999997,72.23,81.64,63.06,97.88,0.0,341.7,385.91,0.0,490.42
3876,26.104999999999997,85.12,261.06,6.25,25.869999999999997,23.9,27.604999999999997,70.45,83.73,53.11,26.0,0.0,374.82,46.44,0.0,595.01
3877,25.939999999999998,88.25,227.56,15.44,25.53,23.42,27.115,76.31,90.91,57.59,0.0,0.0,331.19,0.0,0.0,448.2
3878,25.77,87.75,326.44,91.38,25.075,22.975,27.439999999999998,82.76,92.18,54.19,0.0,0.0,345.48,0.0,0.0,347.99
3879,26.06,83.88,285.38,259.38,24.755,23.17,27.57,84.08,85.29,52.59,0.0,0.0,308.41,0.0,0.0,264.58
3880,26.295,82.0,170.94,431.94,24.5,22.92,27.22,81.18,85.85,55.69,0.0,0.0,190.33,0.0,0.0,291.65
3881,26.255,73.88,95.75,377.5,24.03,22.96,26.825,82.13,79.74,58.01,0.0,37.04,105.16,0.0,72.77,151.29
3882,25.994999999999997,69.0,26.56,47.44,23.78,23.165,26.39,85.24,79.25,58.66,0.0,109.21,21.04,0.0,336.04,11.04
3883,25.615,75.25,0.0,0.0,23.4,23.9,26.255,91.2,74.55,59.57,0.0,193.12,0.0,0.0,325.76,0.0
3884,25.215,80.88,0.0,0.0,23.064999999999998,24.865,25.92,91.03,70.48,61.85,0.0,283.55,0.0,0.0,370.85,0.0
3885,24.814999999999998,83.25,0.0,0.0,23.06,25.485,25.265,86.65,68.11,68.26,0.0,281.59,0.0,0.0,536.04,0.0
3886,24.384999999999998,82.75,0.0,0.0,22.884999999999998,25.845,25.255,86.3,65.9,67.21,0.0,301.28,0.0,0.0,514.76,0.0
3887,23.994999999999997,82.62,0.0,0.0,22.935,26.47,23.784999999999997,80.06,61.59,85.45,36.9,350.47,0.0,72.48,503.02,0.0
3888,23.674999999999997,86.75,0.0,0.0,23.325,27.325,23.765,77.5,55.43,83.84,111.86,360.88,0.0,344.18,572.88,0.0
3889,23.38,91.5,0.0,0.0,24.03,27.235,24.1,73.21,56.67,75.74,196.84,336.85,0.0,332.03,455.85,0.0
3890,23.14,89.88,0.0,0.0,24.799999999999997,27.424999999999997,23.659999999999997,71.18,54.29,79.14,280.83,344.9,0.0,367.3,347.4,0.0
3891,22.97,88.0,0.0,0.0,25.455,27.439999999999998,23.985,68.36,53.61,77.78,280.54,302.9,0.0,534.05,259.85,0.0
3892,22.854999999999997,86.75,0.0,0.0,25.975,27.15,23.42,64.7,56.29,87.05,307.2,188.38,0.0,524.88,288.67,0.0
3893,22.909999999999997,80.38,36.75,72.19,26.555,26.755,23.79,60.85,58.63,86.67,354.86,104.08,36.19,509.32,149.74,104.42
3894,23.465,75.75,114.5,352.31,27.185,26.275,24.505,56.59,59.64,82.83,353.91,20.71,94.1,561.81,10.86,592.58
3895,24.14,71.88,200.56,338.31,27.29,25.975,24.965,56.21,62.16,81.75,339.67,0.0,75.86,459.67,0.0,836.73
3896,24.74,71.88,278.12,363.75,27.42,25.619999999999997,25.939999999999998,54.33,64.74,75.27,344.6,0.0,111.42,347.11,0.0,887.3
3897,25.435,68.62,279.5,532.06,27.375,25.125,26.189999999999998,54.11,69.69,71.26,300.14,0.0,143.55,257.49,0.0,761.52
3898,26.09,63.5,313.12,535.0,27.11,24.924999999999997,27.575,56.58,70.73,56.09,187.41,0.0,283.36,287.18,0.0,659.44
3899,26.63,60.12,359.25,515.62,26.715,24.025,27.655,58.94,82.73,55.32,103.54,0.0,433.1,148.97,0.0,181.44
3900,27.064999999999998,57.75,346.94,550.75,26.22,23.88,28.115,60.13,82.48,51.5,20.54,0.0,481.84,10.78,0.0,93.2
3901,27.34,55.75,342.5,463.5,25.835,23.939999999999998,27.845,63.45,77.56,54.5,0.0,0.0,454.15,0.0,0.0,84.81
3902,27.415,54.38,344.31,346.81,25.475,23.64,28.169999999999998,66.18,79.38,52.07,0.0,0.0,402.42,0.0,0.0,79.82
3903,27.32,54.62,297.38,255.12,25.055,23.735,27.634999999999998,70.4,80.76,54.67,0.0,0.0,303.15,0.0,0.0,42.56
3904,27.08,56.88,186.44,285.69,24.755,23.409999999999997,27.205,72.49,87.15,56.2,0.0,0.0,219.44,0.0,0.0,69.64
3905,26.685,59.25,103.0,148.19,24.145,23.619999999999997,26.955,81.36,88.89,56.76,0.0,35.34,111.22,0.0,101.99,54.69
3906,26.17,60.62,20.38,10.69,23.939999999999998,24.299999999999997,25.604999999999997,81.8,85.41,68.21,0.0,91.49,14.35,0.0,576.13,3.65
3907,25.715,64.75,0.0,0.0,23.86,25.015,25.049999999999997,78.47,81.18,74.63,0.0,76.4,0.0,0.0,842.67,0.0
3908,25.345,67.62,0.0,0.0,23.63,25.96,24.884999999999998,79.5,75.07,77.77,0.0,111.71,0.0,0.0,889.62,0.0
3909,24.994999999999997,71.12,0.0,0.0,23.61,26.5,25.159999999999997,82.26,68.38,73.51,0.0,150.47,0.0,0.0,798.2,0.0
3910,24.615,74.25,0.0,0.0,23.409999999999997,27.505,24.435,87.2,56.67,80.78,0.0,280.56,0.0,0.0,652.91,0.0
3911,24.244999999999997,80.0,0.0,0.0,23.534999999999997,27.675,24.77,90.01,55.16,75.45,34.92,434.36,0.0,100.78,181.97,0.0
3912,23.99,81.12,0.0,0.0,24.2,27.89,23.735,86.71,53.25,86.21,90.19,467.42,0.0,567.91,90.41,0.0
3913,23.79,79.38,0.0,0.0,25.04,27.735,23.31,80.9,55.37,89.68,76.67,447.29,0.0,845.65,83.53,0.0
3914,23.619999999999997,79.62,0.0,0.0,25.965,27.835,23.854999999999997,74.98,54.84,80.19,111.85,384.74,0.0,890.78,76.32,0.0
3915,23.505,83.75,0.0,0.0,26.655,27.43,23.585,66.94,56.33,82.52,153.92,294.92,0.0,816.54,41.41,0.0
3916,23.405,87.25,0.0,0.0,27.47,27.06,23.405,56.96,57.41,84.22,279.15,215.1,0.0,649.64,68.26,0.0
3917,23.46,91.12,34.5,99.56,27.685,26.755,23.705,55.08,58.5,81.52,434.99,108.17,44.51,182.24,53.19,113.41
3918,24.11,88.0,88.88,559.69,27.779999999999998,25.865,23.83,54.12,65.86,85.64,460.21,14.92,101.03,89.01,3.79,551.27
3919,25.06,80.62,76.94,848.62,27.68,25.384999999999998,24.39,55.81,71.37,81.56,443.87,0.0,108.04,82.89,0.0,656.93
3920,25.975,74.88,112.0,891.94,27.665,25.11,25.81,56.23,75.45,68.46,375.9,0.0,182.77,74.56,0.0,703.79
3921,26.784999999999997,65.5,157.38,834.88,27.33,25.03,25.795,57.17,74.88,69.51,290.81,0.0,215.88,40.83,0.0,642.5
3922,27.439999999999998,57.25,277.75,646.38,26.985,24.494999999999997,27.284999999999997,58.02,80.14,56.89,212.92,0.0,300.46,67.57,0.0,702.97
3923,27.695,55.0,435.62,182.5,26.65,24.455,27.159999999999997,59.38,79.16,59.03,106.64,0.0,440.27,52.44,0.0,269.65
3924,27.685,55.0,453.0,87.62,25.994999999999997,23.799999999999997,27.985,64.68,85.41,50.92,15.21,0.0,495.7,3.87,0.0,279.58
3925,27.634999999999998,56.25,440.44,82.25,25.549999999999997,23.45,27.54,69.75,87.97,52.12,0.0,0.0,467.85,0.0,0.0,182.82
3926,27.52,57.62,367.06,72.81,25.22,23.604999999999997,27.71,74.28,83.28,50.91,0.0,0.0,394.58,0.0,0.0,204.11
3927,27.244999999999997,58.0,286.69,40.25,24.97,23.395,26.705,75.56,84.88,57.1,0.0,0.0,283.16,0.0,0.0,110.61
3928,26.924999999999997,58.62,210.75,66.88,24.52,23.229999999999997,26.57,79.82,86.42,58.84,0.0,0.0,208.95,0.0,0.0,105.86
3929,26.564999999999998,60.25,105.12,51.69,24.299999999999997,23.415,26.96,81.02,85.26,57.87,0.0,42.79,115.64,0.0,109.02,77.99
3930,26.104999999999997,63.5,15.5,3.94,23.83,23.82,26.56,85.02,85.76,62.31,0.0,100.89,19.65,0.0,550.51,5.94
3931,25.695,68.12,0.0,0.0,23.52,24.534999999999997,26.159999999999997,87.11,79.97,67.01,0.0,110.33,0.0,0.0,670.84,0.0
3932,25.314999999999998,73.12,0.0,0.0,23.479999999999997,25.615,25.47,84.83,70.48,72.75,0.0,177.95,0.0,0.0,685.2,0.0
3933,24.915,76.25,0.0,0.0,23.299999999999997,25.979999999999997,24.58,86.07,67.75,82.21,0.0,221.94,0.0,0.0,660.53,0.0
3934,24.545,79.5,0.0,0.0,23.145,27.045,24.97,87.52,59.0,77.23,0.0,290.73,0.0,0.0,680.2,0.0
3935,24.165,82.88,0.0,0.0,23.265,27.174999999999997,24.585,87.13,58.89,80.01,41.92,441.32,0.0,106.82,270.29,0.0
3936,23.86,84.62,0.0,0.0,23.814999999999998,27.659999999999997,23.825,85.82,53.52,91.15,100.82,474.7,0.0,550.13,267.73,0.0
3937,23.58,86.25,0.0,0.0,24.604999999999997,27.475,23.759999999999998,79.18,52.62,90.95,111.48,463.52,0.0,677.8,181.13,0.0
3938,23.369999999999997,86.38,0.0,0.0,25.52,27.56,22.765,71.49,52.08,100.0,175.53,386.26,0.0,675.91,199.8,0.0
3939,23.22,87.25,0.0,0.0,26.075,26.99,22.88,66.88,54.93,100.0,224.97,295.89,0.0,669.54,115.59,0.0
3940,23.07,88.62,0.0,0.0,26.924999999999997,26.765,23.799999999999997,60.06,57.29,88.71,285.86,215.07,0.0,668.82,108.96,0.0
3941,23.14,89.0,41.06,104.62,27.185,26.74,22.369999999999997,58.82,59.81,100.0,441.85,112.23,20.12,270.62,75.68,0.0
3942,23.81,85.88,100.75,549.75,27.5,26.28,22.54,54.82,65.03,100.0,464.19,18.92,55.84,261.8,5.72,0.0
3943,24.665,78.38,112.62,684.75,27.445,25.865,23.47,52.87,70.07,95.21,461.36,0.0,50.09,180.29,0.0,0.0
3944,25.435,72.5,173.12,666.62,27.479999999999997,25.34,23.56,52.66,74.19,93.58,382.1,0.0,76.12,197.65,0.0,0.38
3945,26.155,66.0,228.0,678.56,27.134999999999998,24.72,23.74,53.84,80.66,89.25,302.25,0.0,191.32,118.07,0.0,6.91
3946,26.82,61.12,281.0,657.44,26.86,24.71,23.729999999999997,56.52,80.37,92.33,218.13,0.0,327.27,110.51,0.0,32.02
3947,27.189999999999998,58.75,442.38,270.94,26.63,24.33,23.905,60.78,83.13,92.58,110.52,0.0,388.43,74.53,0.0,72.7
3948,27.36,56.12,453.69,255.88,26.14,23.82,25.104999999999997,66.39,91.26,81.62,18.55,0.0,445.56,5.61,0.0,140.21
3949,27.415,53.12,459.19,179.44,25.72,23.555,25.09,71.59,93.73,85.3,0.0,0.0,352.8,0.0,0.0,53.69
3950,27.415,53.25,377.94,195.5,25.27,23.07,25.005,74.9,99.69,88.16,0.0,0.0,338.09,0.0,0.0,85.14
3951,27.259999999999998,52.75,308.62,120.56,24.784999999999997,23.15,25.405,79.89,98.95,76.03,0.0,0.0,281.93,0.0,0.0,132.09
3952,26.945,55.75,221.19,112.06,24.58,23.494999999999997,26.095,81.93,92.98,64.48,0.0,0.0,206.72,0.0,0.0,281.85
3953,26.534999999999997,61.75,108.81,73.38,24.205,22.545,26.155,84.69,100.0,63.99,0.0,20.66,109.21,0.0,0.0,66.98
3954,26.02,67.75,18.19,5.5,23.814999999999998,22.86,25.9,91.32,98.93,63.15,0.0,58.64,18.37,0.0,0.0,3.69
3955,25.595,73.12,0.0,0.0,23.455,23.52,25.555,95.11,94.54,67.78,0.0,50.45,0.0,0.0,0.0,0.0
3956,25.215,75.62,0.0,0.0,23.225,23.58,24.395,97.6,93.35,81.04,0.0,76.31,0.0,0.0,0.38,0.0
3957,24.845,79.12,0.0,0.0,23.29,23.755,25.125,97.1,89.06,71.38,0.0,191.72,0.0,0.0,6.93,0.0
3958,24.465,83.5,0.0,0.0,23.34,23.865,23.875,95.12,90.61,84.27,0.0,333.89,0.0,0.0,32.66,0.0
3959,24.095,86.25,0.0,0.0,22.634999999999998,24.215,24.39,99.86,88.79,76.93,20.92,407.44,0.0,0.0,76.25,0.0
3960,23.81,91.38,0.0,0.0,23.02,25.09,23.82,96.78,81.81,81.82,60.04,444.53,0.0,0.0,139.88,0.0
3961,23.369999999999997,96.5,0.0,0.0,23.545,25.229999999999997,23.775,94.21,83.65,80.84,50.63,360.21,0.0,0.0,54.81,0.0
3962,23.354999999999997,95.5,0.0,0.0,23.59,25.265,23.74,93.24,85.08,80.87,76.41,351.83,0.0,0.38,88.6,0.0
3963,23.405,95.25,0.0,0.0,23.765,25.534999999999997,23.25,88.97,74.64,87.58,191.92,287.49,0.0,6.93,134.7,0.0
3964,23.21,97.25,0.0,0.0,23.93,25.915,23.674999999999997,89.74,66.24,82.19,337.19,201.64,0.0,32.99,274.93,0.0
3965,22.71,98.62,21.19,0.0,24.369999999999997,25.884999999999998,23.42,86.89,66.62,87.19,416.94,105.36,35.82,78.03,64.61,87.08
3966,23.155,94.62,61.44,0.0,25.08,25.645,23.439999999999998,81.9,65.64,91.82,444.01,17.74,119.75,139.72,3.57,351.63
3967,23.564999999999998,93.88,50.81,0.0,25.299999999999997,25.35,24.854999999999997,82.83,69.89,76.97,363.92,0.0,237.19,55.38,0.0,240.02
3968,23.595,93.12,76.5,0.38,25.395,24.645,24.845,83.54,78.33,78.88,358.69,0.0,293.64,90.33,0.0,215.11
3969,23.77,88.88,192.12,6.94,25.604999999999997,24.854999999999997,25.35,73.95,74.32,81.79,290.28,0.0,369.44,136.01,0.0,62.09
3970,23.99,88.88,340.5,33.31,25.825,24.125,25.515,67.12,81.44,86.32,199.1,0.0,416.71,271.46,0.0,66.37
3971,24.505,85.0,426.44,79.81,25.755,24.244999999999997,26.46,67.93,78.59,77.49,103.43,0.0,479.25,63.43,0.0,126.14
3972,25.075,82.0,443.5,139.56,25.52,23.854999999999997,26.82,66.88,81.41,67.67,17.43,0.0,439.74,3.5,0.0,307.83
3973,25.36,82.0,367.62,55.94,25.25,23.715,27.244999999999997,70.95,81.54,57.4,0.0,0.0,318.77,0.0,0.0,653.62
